"","yearSeason","slugSeason","urlBREF","rankVotes","namePlayer","agePlayer","slugPlayerBREF","slugTeam","pctVote","votesFirst","pointsMax","pointsVote","isWinner"
"1",2000,"1999-00","https://www.basketball-reference.com/awards/awards_2000.html",1,"Jalen Rose",27,"roseja01","IND",0.264,32,"121",32,TRUE
"2",2000,"1999-00","https://www.basketball-reference.com/awards/awards_2000.html",2,"Dirk Nowitzki",21,"nowitdi01","DAL",0.207,25,"121",25,FALSE
"3",2000,"1999-00","https://www.basketball-reference.com/awards/awards_2000.html",3,"Jerry Stackhouse",25,"stackje01","DET",0.157,19,"121",19,FALSE
"4",2000,"1999-00","https://www.basketball-reference.com/awards/awards_2000.html",4,"Austin Croshere",24,"croshau01","IND",0.14,17,"121",17,FALSE
"5",2000,"1999-00","https://www.basketball-reference.com/awards/awards_2000.html",5,"Tracy McGrady",20,"mcgratr01","TOR",0.058,7,"121",7,FALSE
"6",2000,"1999-00","https://www.basketball-reference.com/awards/awards_2000.html",6,"John Amaechi",29,"amaecjo01","ORL",0.033,4,"121",4,FALSE
"7",2000,"1999-00","https://www.basketball-reference.com/awards/awards_2000.html",6,"Ruben Patterson",24,"patteru01","SEA",0.033,4,"121",4,FALSE
"8",2000,"1999-00","https://www.basketball-reference.com/awards/awards_2000.html",8,"Michael Dickerson",24,"dickemi01","VAN",0.025,3,"121",3,FALSE
"9",2000,"1999-00","https://www.basketball-reference.com/awards/awards_2000.html",8,"Rodney Rogers",28,"rogerro01","PHO",0.025,3,"121",3,FALSE
"10",2000,"1999-00","https://www.basketball-reference.com/awards/awards_2000.html",10,"Shaquille O'Neal",27,"onealsh01","LAL",0.017,2,"121",2,FALSE
"11",2000,"1999-00","https://www.basketball-reference.com/awards/awards_2000.html",11,"Kobe Bryant",21,"bryanko01","LAL",0.008,1,"121",1,FALSE
"12",2000,"1999-00","https://www.basketball-reference.com/awards/awards_2000.html",11,"Derrick Coleman",32,"colemde01","CHH",0.008,1,"121",1,FALSE
"13",2000,"1999-00","https://www.basketball-reference.com/awards/awards_2000.html",11,"Sean Elliott",31,"elliose01","SAS",0.008,1,"121",1,FALSE
"14",2000,"1999-00","https://www.basketball-reference.com/awards/awards_2000.html",11,"Rashard Lewis",20,"lewisra02","SEA",0.008,1,"121",1,FALSE
"15",2000,"1999-00","https://www.basketball-reference.com/awards/awards_2000.html",11,"Bob Sura",26,"surabo01","CLE",0.008,1,"121",1,FALSE
"16",2001,"2000-01","https://www.basketball-reference.com/awards/awards_2001.html",1,"Tracy McGrady",21,"mcgratr01","ORL",0.597,74,"124",74,TRUE
"17",2001,"2000-01","https://www.basketball-reference.com/awards/awards_2001.html",2,"Peja Stojakovic",23,"stojape01","SAC",0.113,14,"124",14,FALSE
"18",2001,"2000-01","https://www.basketball-reference.com/awards/awards_2001.html",3,"Steve Nash",26,"nashst01","DAL",0.097,12,"124",12,FALSE
"19",2001,"2000-01","https://www.basketball-reference.com/awards/awards_2001.html",4,"Shawn Marion",22,"mariosh01","PHO",0.048,6,"124",6,FALSE
"20",2001,"2000-01","https://www.basketball-reference.com/awards/awards_2001.html",5,"Baron Davis",21,"davisba01","CHH",0.032,4,"124",4,FALSE
"21",2001,"2000-01","https://www.basketball-reference.com/awards/awards_2001.html",5,"Dirk Nowitzki",22,"nowitdi01","DAL",0.032,4,"124",4,FALSE
"22",2001,"2000-01","https://www.basketball-reference.com/awards/awards_2001.html",7,"Travis Best",28,"besttr01","IND",0.016,2,"124",2,FALSE
"23",2001,"2000-01","https://www.basketball-reference.com/awards/awards_2001.html",7,"Jason Terry",23,"terryja01","ATL",0.016,2,"124",2,FALSE
"24",2001,"2000-01","https://www.basketball-reference.com/awards/awards_2001.html",9,"Richard Hamilton",22,"hamilri01","WAS",0.008,1,"124",1,FALSE
"25",2001,"2000-01","https://www.basketball-reference.com/awards/awards_2001.html",9,"Donyell Marshall",27,"marshdo01","UTA",0.008,1,"124",1,FALSE
"26",2001,"2000-01","https://www.basketball-reference.com/awards/awards_2001.html",9,"Jeff McInnis",26,"mcinnje01","LAC",0.008,1,"124",1,FALSE
"27",2001,"2000-01","https://www.basketball-reference.com/awards/awards_2001.html",9,"Ben Wallace",26,"wallabe01","DET",0.008,1,"124",1,FALSE
"28",2001,"2000-01","https://www.basketball-reference.com/awards/awards_2001.html",9,"Bonzi Wells",24,"wellsbo01","POR",0.008,1,"124",1,FALSE
"29",2001,"2000-01","https://www.basketball-reference.com/awards/awards_2001.html",9,"Alvin Williams",26,"willial02","TOR",0.008,1,"124",1,FALSE
"30",2002,"2001-02","https://www.basketball-reference.com/awards/awards_2002.html",1,"Jermaine O'Neal",23,"onealje01","IND",0.413,52,"126",52,TRUE
"31",2002,"2001-02","https://www.basketball-reference.com/awards/awards_2002.html",2,"Ben Wallace",27,"wallabe01","DET",0.127,16,"126",16,FALSE
"32",2002,"2001-02","https://www.basketball-reference.com/awards/awards_2002.html",3,"Steve Nash",27,"nashst01","DAL",0.071,9,"126",9,FALSE
"33",2002,"2001-02","https://www.basketball-reference.com/awards/awards_2002.html",4,"Jerry Stackhouse",27,"stackje01","DET",0.056,7,"126",7,FALSE
"34",2002,"2001-02","https://www.basketball-reference.com/awards/awards_2002.html",5,"Brent Barry",30,"barrybr01","SEA",0.048,6,"126",6,FALSE
"35",2002,"2001-02","https://www.basketball-reference.com/awards/awards_2002.html",6,"Wally Szczerbiak",24,"szczewa02","MIN",0.04,5,"126",5,FALSE
"36",2002,"2001-02","https://www.basketball-reference.com/awards/awards_2002.html",7,"Troy Hudson",25,"hudsotr01","ORL",0.032,4,"126",4,FALSE
"37",2002,"2001-02","https://www.basketball-reference.com/awards/awards_2002.html",7,"Michael Olowokandi",26,"olowomi01","LAC",0.032,4,"126",4,FALSE
"38",2002,"2001-02","https://www.basketball-reference.com/awards/awards_2002.html",9,"Kenyon Martin",24,"martike01","NJN",0.024,3,"126",3,FALSE
"39",2002,"2001-02","https://www.basketball-reference.com/awards/awards_2002.html",9,"Andre Miller",25,"millean02","CLE",0.024,3,"126",3,FALSE
"40",2002,"2001-02","https://www.basketball-reference.com/awards/awards_2002.html",9,"Michael Redd",22,"reddmi01","MIL",0.024,3,"126",3,FALSE
"41",2002,"2001-02","https://www.basketball-reference.com/awards/awards_2002.html",12,"Desmond Mason",24,"masonde01","SEA",0.016,2,"126",2,FALSE
"42",2002,"2001-02","https://www.basketball-reference.com/awards/awards_2002.html",12,"Gary Payton",33,"paytoga01","SEA",0.016,2,"126",2,FALSE
"43",2002,"2001-02","https://www.basketball-reference.com/awards/awards_2002.html",12,"Kenny Thomas",24,"thomake01","HOU",0.016,2,"126",2,FALSE
"44",2002,"2001-02","https://www.basketball-reference.com/awards/awards_2002.html",12,"Hedo Turkoglu",22,"turkohe01","SAC",0.016,2,"126",2,FALSE
"45",2002,"2001-02","https://www.basketball-reference.com/awards/awards_2002.html",16,"Ricky Davis",22,"davisri01","CLE",0.008,1,"126",1,FALSE
"46",2002,"2001-02","https://www.basketball-reference.com/awards/awards_2002.html",16,"Bobby Jackson",28,"jacksbo01","SAC",0.008,1,"126",1,FALSE
"47",2002,"2001-02","https://www.basketball-reference.com/awards/awards_2002.html",16,"Todd MacCulloch",26,"maccuto01","NJN",0.008,1,"126",1,FALSE
"48",2002,"2001-02","https://www.basketball-reference.com/awards/awards_2002.html",16,"Lee Nailon",26,"nailole01","CHH",0.008,1,"126",1,FALSE
"49",2002,"2001-02","https://www.basketball-reference.com/awards/awards_2002.html",16,"Wesley Person",30,"persowe01","CLE",0.008,1,"126",1,FALSE
"50",2002,"2001-02","https://www.basketball-reference.com/awards/awards_2002.html",16,"Jason Terry",24,"terryja01","ATL",0.008,1,"126",1,FALSE
"51",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",1,"Gilbert Arenas",21,"arenagi01","GSW",0.488,41,"590",288,TRUE
"52",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",2,"Matt Harpring",26,"harprma01","UTA",0.397,29,"590",234,FALSE
"53",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",3,"Troy Murphy",22,"murphtr01","GSW",0.244,18,"590",144,FALSE
"54",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",4,"Tony Parker",20,"parketo01","SAS",0.242,14,"590",143,FALSE
"55",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",5,"Ricky Davis",23,"davisri01","CLE",0.073,2,"590",43,FALSE
"56",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",6,"Chauncey Billups",26,"billuch01","DET",0.071,3,"590",42,FALSE
"57",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",7,"Jason Williams",27,"willija02","MEM",0.068,3,"590",40,FALSE
"58",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",8,"Richard Jefferson",22,"jefferi01","NJN",0.039,2,"590",23,FALSE
"59",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",9,"Troy Hudson",26,"hudsotr01","MIN",0.024,1,"590",14,FALSE
"60",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",10,"Corey Maggette",23,"maggeco01","LAC",0.02,0,"590",12,FALSE
"61",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",11,"Bobby Jackson",29,"jacksbo01","SAC",0.019,0,"590",11,FALSE
"62",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",12,"Michael Redd",23,"reddmi01","MIL",0.015,1,"590",9,FALSE
"63",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",13,"Metta World Peace",23,"artesro01","IND",0.012,1,"590",7,FALSE
"64",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",14,"Andrei Kirilenko",21,"kirilan01","UTA",0.008,1,"590",5,FALSE
"65",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",14,"Dirk Nowitzki",24,"nowitdi01","DAL",0.008,1,"590",5,FALSE
"66",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",14,"Jermaine O'Neal",24,"onealje01","IND",0.008,1,"590",5,FALSE
"67",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",14,"Stephon Marbury",25,"marbust01","PHO",0.008,0,"590",5,FALSE
"68",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",18,"Stephen Jackson",24,"jacksst02","SAS",0.007,0,"590",4,FALSE
"69",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",18,"Tracy McGrady",23,"mcgratr01","ORL",0.007,0,"590",4,FALSE
"70",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",18,"Brad Miller",26,"millebr01","IND",0.007,0,"590",4,FALSE
"71",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",21,"Brent Barry",31,"barrybr01","SEA",0.005,0,"590",3,FALSE
"72",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",21,"Kevin Garnett",26,"garneke01","MIN",0.005,0,"590",3,FALSE
"73",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",21,"Zydrunas Ilgauskas",27,"ilgauzy01","CLE",0.005,0,"590",3,FALSE
"74",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",21,"Eric Snow",29,"snower01","PHI",0.005,0,"590",3,FALSE
"75",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",25,"Earl Boykins",26,"boykiea01","GSW",0.003,0,"590",2,FALSE
"76",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",26,"Dion Glover",24,"glovedi01","ATL",0.002,0,"590",1,FALSE
"77",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",26,"Anfernee Hardaway",31,"hardaan01","PHO",0.002,0,"590",1,FALSE
"78",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",26,"Antawn Jamison",26,"jamisan01","GSW",0.002,0,"590",1,FALSE
"79",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",26,"Steve Nash",28,"nashst01","DAL",0.002,0,"590",1,FALSE
"80",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",26,"Rasho Nesterovic",26,"nestera01","MIN",0.002,0,"590",1,FALSE
"81",2003,"2002-03","https://www.basketball-reference.com/awards/awards_2003.html",26,"Stromile Swift",23,"swiftst01","MEM",0.002,0,"590",1,FALSE
"82",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",1,"Zach Randolph",22,"randoza01","POR",0.626,59,"605",379,TRUE
"83",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",2,"Carlos Boozer",22,"boozeca01","CLE",0.274,12,"605",166,FALSE
"84",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",3,"James Posey",27,"poseyja01","MEM",0.226,17,"605",137,FALSE
"85",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",4,"Andrei Kirilenko",22,"kirilan01","UTA",0.167,11,"605",101,FALSE
"86",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",5,"Michael Redd",24,"reddmi01","MIL",0.157,9,"605",95,FALSE
"87",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",6,"Lamar Odom",24,"odomla01","MIA",0.051,1,"605",31,FALSE
"88",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",7,"Jamaal Magloire",25,"magloja01","NOH",0.043,3,"605",26,FALSE
"89",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",8,"Samuel Dalembert",22,"dalemsa01","PHI",0.041,3,"605",25,FALSE
"90",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",9,"Joe Johnson",22,"johnsjo02","PHO",0.033,1,"605",20,FALSE
"91",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",10,"Brian Cardinal",26,"cardibr01","GSW",0.03,1,"605",18,FALSE
"92",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",11,"Rafer Alston",27,"alstora01","MIA",0.026,2,"605",16,FALSE
"93",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",12,"Mark Blount",28,"blounma01","BOS",0.017,0,"605",10,FALSE
"94",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",13,"Quentin Richardson",23,"richaqu01","LAC",0.013,1,"605",8,FALSE
"95",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",13,"Carlos Arroyo",24,"arroyca01","UTA",0.013,0,"605",8,FALSE
"96",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",15,"Metta World Peace",24,"artesro01","IND",0.012,1,"605",7,FALSE
"97",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",15,"Yao Ming",23,"mingya01","HOU",0.012,0,"605",7,FALSE
"98",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",15,"Flip Murray",24,"murraro01","SEA",0.012,0,"605",7,FALSE
"99",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",18,"Erick Dampier",28,"dampier01","GSW",0.008,0,"605",5,FALSE
"100",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",19,"Richard Jefferson",23,"jefferi01","NJN",0.007,0,"605",4,FALSE
"101",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",20,"Mike Dunleavy",23,"dunlemi02","GSW",0.005,0,"605",3,FALSE
"102",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",20,"Manu Ginobili",26,"ginobma01","SAS",0.005,0,"605",3,FALSE
"103",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",20,"Corey Maggette",24,"maggeco01","LAC",0.005,0,"605",3,FALSE
"104",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",23,"Tayshaun Prince",23,"princta01","DET",0.003,0,"605",2,FALSE
"105",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",24,"Raja Bell",27,"bellra01","UTA",0.002,0,"605",1,FALSE
"106",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",24,"Marcus Camby",29,"cambyma01","DEN",0.002,0,"605",1,FALSE
"107",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",24,"Pau Gasol",23,"gasolpa01","MEM",0.002,0,"605",1,FALSE
"108",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",24,"Nene",21,"hilarne01","DEN",0.002,0,"605",1,FALSE
"109",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",24,"Stephen Jackson",25,"jacksst02","ATL",0.002,0,"605",1,FALSE
"110",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",24,"Desmond Mason",26,"masonde01","MIL",0.002,0,"605",1,FALSE
"111",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",24,"Kenny Thomas",26,"thomake01","PHI",0.002,0,"605",1,FALSE
"112",2004,"2003-04","https://www.basketball-reference.com/awards/awards_2004.html",24,"Jason Williams",28,"willija02","MEM",0.002,0,"605",1,FALSE
"113",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",1,"Bobby Simmons",24,"simmobo01","LAC",0.624,59,"615",384,TRUE
"114",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",2,"Dwyane Wade",23,"wadedw01","MIA",0.21,15,"615",129,FALSE
"115",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",3,"Tayshaun Prince",24,"princta01","DET",0.174,14,"615",107,FALSE
"116",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",4,"Primoz Brezec",25,"brezepr01","CHA",0.122,5,"615",75,FALSE
"117",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",5,"Dan Dickau",26,"dickada01","TOT",0.111,5,"615",68,FALSE
"118",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",6,"LeBron James",20,"jamesle01","CLE",0.093,4,"615",57,FALSE
"119",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",7,"Amar'e Stoudemire",22,"stoudam01","PHO",0.075,5,"615",46,FALSE
"120",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",8,"Larry Hughes",26,"hughela01","WAS",0.046,1,"615",28,FALSE
"121",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",8,"Joel Przybilla",25,"przybjo01","POR",0.046,1,"615",28,FALSE
"122",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",10,"Chris Bosh",20,"boshch01","TOR",0.034,1,"615",21,FALSE
"123",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",11,"Grant Hill",32,"hillgr01","ORL",0.028,2,"615",17,FALSE
"124",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",12,"Udonis Haslem",24,"hasleud01","MIA",0.026,1,"615",16,FALSE
"125",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",13,"Damon Jones",28,"jonesda01","MIA",0.023,2,"615",14,FALSE
"126",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",13,"Luke Ridnour",23,"ridnolu01","SEA",0.023,1,"615",14,FALSE
"127",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",15,"Gilbert Arenas",23,"arenagi01","WAS",0.021,1,"615",13,FALSE
"128",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",16,"Kirk Hinrich",24,"hinriki01","CHI",0.02,1,"615",12,FALSE
"129",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",17,"Kyle Korver",23,"korveky01","PHI",0.015,0,"615",9,FALSE
"130",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",18,"Tyson Chandler",22,"chandty01","CHI",0.013,0,"615",8,FALSE
"131",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",19,"Josh Howard",24,"howarjo01","DAL",0.011,1,"615",7,FALSE
"132",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",20,"Vince Carter",28,"cartevi01","TOT",0.01,1,"615",6,FALSE
"133",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",20,"Joe Johnson",23,"johnsjo02","PHO",0.01,0,"615",6,FALSE
"134",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",22,"Shawn Marion",26,"mariosh01","PHO",0.008,1,"615",5,FALSE
"135",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",22,"Dirk Nowitzki",26,"nowitdi01","DAL",0.008,1,"615",5,FALSE
"136",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",22,"Shaquille O'Neal",32,"onealsh01","MIA",0.008,1,"615",5,FALSE
"137",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",22,"Eddy Curry",22,"curryed01","CHI",0.008,0,"615",5,FALSE
"138",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",26,"Reggie Evans",24,"evansre01","SEA",0.005,0,"615",3,FALSE
"139",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",26,"Fred Jones",25,"jonesfr01","IND",0.005,0,"615",3,FALSE
"140",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",26,"Brevin Knight",29,"knighbr01","CHA",0.005,0,"615",3,FALSE
"141",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",26,"Jason Richardson",24,"richaja01","GSW",0.005,0,"615",3,FALSE
"142",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",26,"Gerald Wallace",22,"wallage01","CHA",0.005,0,"615",3,FALSE
"143",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",31,"Drew Gooden",23,"goodedr01","CLE",0.003,0,"615",2,FALSE
"144",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",32,"Ricky Davis",25,"davisri01","BOS",0.002,0,"615",1,FALSE
"145",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",32,"Anthony Johnson",30,"johnsan02","IND",0.002,0,"615",1,FALSE
"146",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",32,"Rashard Lewis",25,"lewisra02","SEA",0.002,0,"615",1,FALSE
"147",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",32,"Tony Parker",22,"parketo01","SAS",0.002,0,"615",1,FALSE
"148",2005,"2004-05","https://www.basketball-reference.com/awards/awards_2005.html",32,"Mickael Pietrus",22,"pietrmi01","GSW",0.002,0,"615",1,FALSE
"149",2006,"2005-06","https://www.basketball-reference.com/awards/awards_2006.html",1,"Boris Diaw",23,"diawbo01","PHO",0.776,80,"630",489,TRUE
"150",2006,"2005-06","https://www.basketball-reference.com/awards/awards_2006.html",2,"David West",25,"westda01","NOK",0.449,22,"630",283,FALSE
"151",2006,"2005-06","https://www.basketball-reference.com/awards/awards_2006.html",3,"Nenad Krstic",22,"krstine01","NJN",0.103,4,"630",65,FALSE
"152",2006,"2005-06","https://www.basketball-reference.com/awards/awards_2006.html",4,"Gerald Wallace",23,"wallage01","CHA",0.073,3,"630",46,FALSE
"153",2006,"2005-06","https://www.basketball-reference.com/awards/awards_2006.html",5,"Chris Bosh",21,"boshch01","TOR",0.068,3,"630",43,FALSE
"154",2006,"2005-06","https://www.basketball-reference.com/awards/awards_2006.html",6,"Andres Nocioni",26,"nocioan01","CHI",0.046,4,"630",29,FALSE
"155",2006,"2005-06","https://www.basketball-reference.com/awards/awards_2006.html",6,"Tony Parker",23,"parketo01","SAS",0.046,3,"630",29,FALSE
"156",2006,"2005-06","https://www.basketball-reference.com/awards/awards_2006.html",8,"Mike James",30,"jamesmi01","TOR",0.033,1,"630",21,FALSE
"157",2006,"2005-06","https://www.basketball-reference.com/awards/awards_2006.html",9,"Carmelo Anthony",21,"anthoca01","DEN",0.03,2,"630",19,FALSE
"158",2006,"2005-06","https://www.basketball-reference.com/awards/awards_2006.html",10,"Jameer Nelson",23,"nelsoja01","ORL",0.029,1,"630",18,FALSE
